,class_sms,sms
331,ham,":)apo.good,movie."
332,ham,"Maybe,could,get,book,out,tomo,then,return,immediately,something."
333,spam,"Call,Germany,for,only,pence,per,minute!,Call,from,fixed,line,via,access,number,prepayment.,Direct,access!"
334,ham,"Any,chance,you,might,have,had,with,evaporated,soon,you,violated,privacy,stealing,phone,number,from,your,employer,paperwork.,Not,cool,all.,Please,not,contact,again,will,report,you,your,supervisor."
335,spam,"Valentines,Day,Special!,Win,over,our,quiz,and,take,your,partner,the,trip,lifetime!,Send,now/msg,rcvd.,CustCare:."
336,ham,"-Daaaaa,home,babe,,are,you,still,?"
337,ham,"Cool,how,come,you,havent,been,wined,and,dined,before?"
338,ham,"Just,sleeping..and,surfing"
339,ham,"Sorry,call,later"
340,ham,"calling,right?,Call,hand,phone..."
341,ham,"that,great,thanx,lot."
342,ham,"take,the,post,has,come,then!,You,must,have,texts,now!,Happy,reading,one,from,wiv,hello,caroline,the,end,favourite.,Bless,him"
343,ham,"Where,been,hiding,stranger?"
344,ham,"not,interested,like,that."
345,ham,"sister,cleared,two,round,birla,soft,yesterday."
346,ham,"Gudnite...practice,going"
347,ham,"Dis,yijue,jus,saw,mail,case,huiming,havent,sent,num.,Dis,num."
348,ham,"One,small,prestige,problem,now."
349,spam,"Fancy,shag.Interested?,sextextuk.com,txt,XXUK,SUZY,.,Txts,cost,.,per,msg.,TnCs,website"
350,ham,"Just,checking,you.,Really,miss,seeing,Jeremiah,have,great,month"
351,ham,"Nah,can,help,you,there,never,had,iphone"
352,ham,"you,not,car,hour,and,half,going,apeshit"
353,ham,"TODAY,Sorry,day,ever,was,angry,with,you,ever,misbehaved,hurt,you?,plz,plz,JUST,SLAP,URSELF,Bcoz,,Its,fault,basically,GOOD"
354,ham,"you,guys,ever,figure,out,how,much,need,for,alcohol?,Jay,and,are,trying,figure,out,how,much,can,safely,spend,weed"
355,ham,";,ISH,MINUTES,WAS,MINUTES,AGO.,WTF."
356,ham,"Thank,You,for,calling.Forgot,say,Happy,Onam,you,Sirji,fine,here,and,remembered,you,when,met,insurance,person.Meet,You,Qatar,Insha,Allah.Rakhesh,Tata,AIG,who,joined,TISSCO,Tayseer."
357,spam,"Congratulations,awarded,vouchers,gift,guaranteed,&,Free,entry,wkly,draw,txt,MUSIC,TnCs,www.Ldew.comwinppmxage"
358,spam,"cash-balance,currently,pounds,maximize,cash,now,send,CASH,only/msg/Suite/Lands,Row/WJHL"
359,ham,"actor.,When,work,work,the,evening,and,sleep,late.,Since,unemployed,the,moment,ALWAYS,sleep,late.,When,you,unemployed,,every,day,saturday."
360,ham,"Hello!,Just,got,here,andrews-boy,its,long,way!,Its,cold,will,keep,you,posted"
361,ham,"cool,cool,chikku,chikku-)"
362,ham,prob..
363,ham,"Check,audrey,status,right,now"
364,ham,"Busy,here.,Trying,finish,for,new,year,looking,forward,finally,meeting,you..."
365,ham,"Good,afternoon,sunshine!,How,dawns,that,day,?,Are,refreshed,and,happy,alive,breathe,the,air,and,smile,think,you,love,always"
366,ham,"Well,know,will,take,care,worries."
367,spam,"Update_Now,-,Xmas,Offer!,Latest,Motorola,,SonyEricsson,&,Nokia,&,FREE,Bluetooth!,Double,Mins,&,Txt,Orange.,Call,MobileUpd,calloptout="
368,spam,"Here,your,discount,code,stop,further,messages,reply,stop.,www.regalportfolio.,Customer,Services"
369,ham,"Wat,uniform,where,get?"
370,ham,"Cool,,text,when,you,ready"
371,ham,"Hello,boytoy,...,Geeee,miss,you,already,and,just,woke,wish,you,were,here,bed,with,,cuddling,love,you,..."
372,ham,"will,spoil,you,bed,well,:)"
373,ham,"going,for,bath,will,msg,you,next;,min.."
374,ham,"cant,keep,talking,people,not,sure,can,pay,them,they,agree,price,pls,tell,what,you,want,really,buy,and,how,much,you,are,willing,pay"
375,spam,"Thanks,for,your,Ringtone,Order,,Reference.,You,will,charged,GBP,per,week.,You,can,unsubscribe,anytime,calling,customer,services"
376,ham,"Can,you,say,what,happen"
377,ham,"You,could,have,seen,did,recognise,you,Face.:)"
378,ham,"Well,there,not,lot,things,happening,Lindsay,New,years,*sighs*,Some,bars,Ptbo,and,the,blue,heron,has,something,going"
379,ham,"Keep,payasam,there,rinu,brings"
380,ham,"taught,that,Ranjith,sir,called,only,sms,like,that.,Becaus,hes,verifying,about,project.,Prabu,told,today,only,dont,mistake.."
381,ham,"guess,that,why,you,worried.,You,must,know,that,there,way,the,body,repairs,itself.,And,quite,sure,you,shouldn,worry,take,slow.,First,the,tests,,they,will,guide,when,your,ovulation,then,just,relax.,Nothing,you,said,reason,worry,but,keep,followin,you."
382,ham,"Yeah,sure,,give,couple,minutes,track,down,wallet"
383,ham,"Hey,leave.,not,big,deal:-),take,care."
384,ham,"Hey,will,late...,Meet,you,+"
385,spam,"Double,mins,and,txts,months,FREE,Bluetooth,Orange.,Available,Sony,,Nokia,Motorola,phones.,Call,MobileUpd,calloptout/NDX"
386,ham,"took,owl,licks"
387,ham,"Customer,place,will,call,you."
388,ham,"that,time,you,dont,like,fun"
389,spam,"mths,half,price,Orange,line,rental,&,latest,camera,phones,FREE.,Had,your,phone,mths,?,Call,MobilesDirect,free,update,now!,orstoptxt"
390,ham,"Yup,having,lunch,buffet,now,eat,already?"
391,ham,"Huh,late,dinner?"
392,ham,"Hey,this,sat,are,going,for,the,intro,pilates,only,the,kickboxing,too?"
393,ham,"Morning,only,can."
394,ham,"Yes,think,office,but,lap,room,think,thats,for,the,last,few,days,didnt,shut,that,down"
395,ham,"Pick,you,bout,.ish?,What,time,are,and,that,going?"
396,ham,"From,here,after,The,performance,award,calculated,every,two,month.not,for,current,one,month,period.."
397,ham,"Was,actually,sleeping,and,still,might,when,call,back,text.,You,rock,sis.,Will,send,text,wen,wake."
398,ham,"You,are,always,putting,your,business,out,there.,You,put,pictures,your,ass,facebook.,You,are,one,the,most,open,people,ever,met.,Why,would,think,picture,your,room,would,hurt,you,,make,you,feel,violated."
399,ham,"Good,evening,Sir,Salam,Wahleykkum.sharing,happy,news,the,grace,God,got,offer,from,Tayseer,TISSCO,and,joined.Hope,you,are,fine.Inshah,Allah,meet,you,sometime.Rakhesh,visitor,from,India."
400,ham,"Hmmm...but,want,change,the,field,quickly,wanna,get,system,administrator,network,administrator.."
401,spam,"FREE,RINGTONE,text,FIRST,for,poly,text,GET,for,true,tone!,Help?,after,free,,tones,are,txt,stop"
402,ham,"Dear,how,chechi.,Did,you,talk,her"
403,ham,"The,hair,cream,has,not,been,shipped."
404,ham,"None,that,happening,til,you,get,here,though"
405,ham,"Yep,,the,great,loxahatchee,xmas,tree,burning;,starts,hour"
406,ham,"Haha,get,used,driving,usf,man,know,lot,stoners"
407,ham,"All,was,well,until,slightly,disastrous,class,this,with,fav,darlings!,Hope,day,off.,Coffee,wld,good,can,stay,late,tomorrow.,Same,time,+,place,always?"
408,ham,"Hello!,Good,week?,Fancy,drink,something,later?"
409,ham,"Headin,towards,busetop"
410,ham,"Message:some,text,missing*,Sender:Name,Missing*,*Number,Missing,*Sent:Date,missing,*Missing,lot,thats,everything,missing,sent,via,fullonsms.com"
411,ham,"Come,our,room,some,point,can,iron,out,the,plan,for,this,weekend"
412,ham,"Cos,want,your,thing"
413,ham,"Okies,yan,jiu,too,can,skip,ard,oso,cine,den,mrt,one,,blah,blah,blah..."
414,ham,"Bring,home,some,Wendy"
415,spam,"dating,service,cal,boxskch"
416,ham,"Whatsup,there.,Dont,want,sleep"
417,ham,"Alright,have,new,goal,now"
418,spam,"FREE,entry,into,our,£,weekly,competition,just,text,the,word,WIN,NOW,www.txttowin"
419,ham,"Alright,head,out,few,minutes,,text,where,meet,you"
420,spam,"Send,logo,lover,-,names,joined,heart.,Txt,LOVE,NAME,NAME,MOBNO,LOVE,ADAM,EVE,Yahoo!,POBoxWWQ,TxtNO,ads"
421,ham,"Yes:)from,last,week,itself,taking,live,call."
422,spam,"Someone,has,contacted,our,dating,service,and,entered,your,phone,because,they,fancy,you,find,out,who,call,from,landline,.,PoBoxntfp"
423,ham,"Siva,hostel,aha:-."
424,spam,"URGENT!,Your,Mobile,number,has,been,awarded,with,£,prize,GUARANTEED.,Call,from,land,line.,Claim,.,Valid,hrs,only"
425,ham,"Send,this,friends,and,receive,something,about,voice.....,How,speaking,expression?,.childish,.naughty,.Sentiment,.rowdy,.ful,attitude,.romantic,.shy,.Attractive,.funny;,.irritating;,.lovable.,reply.."
426,ham,".,She,guess"
427,ham,"aathi..where,are,you,dear.."
428,ham,"Any,pain,urination,any,thing,else?"
429,ham,"esplanade,mind,giving,lift,cos,got,car,today.."
430,ham,"wnt,buy,BMW,car,urgently..its,vry,urgent.but,shortage;,Lacs.there,source,arng,dis,amt;,lacs..thats,prob"
431,ham,"home,watching,lor."
432,ham,"Does,she,usually,take,fifteen,fucking,minutes,respond,yes,question"
433,spam,"Congrats!,Nokia,video,camera,phone,your,Call,Calls,cost,ppm,Ave,call,mins,vary,from,mobiles,+,Close,post,BCM,Ldn,WCNXX"
434,ham,"Booked,ticket,for,pongal?"
435,ham,"You,available,now,like,right,around,hillsborough,&amp"
436,ham,"The,message,sent,askin,for;,dollars.,Shoul,pay;,?"
437,ham,"Ask,iouri,told,the,story,like,ten,times,already"
438,ham,"How,long,does,applebees,fucking,take"
439,ham,"hope,get,this,txt~journey,hasnt,been,now,about,mins,late,think."
440,ham,"But,have,like,have,love,and,arrange."
441,ham,"Yes,really,great..bhaji,told,kallis,best,cricketer,after,sachin,world:).very,tough,get,out."
442,ham,"You,were,supposed,wake;:("
443,ham,"Oic,saw,him,too,but,tot,din,found,group,liao..."
444,ham,"Sorry,call,later"
445,ham,"HEY,HEY,WERETHE,MONKEESPEOPLE,SAY,MONKEYAROUND!,HOWDY,GORGEOUS,,HOWU,DOIN?,FOUNDURSELF,JOBYET,SAUSAGE?LOVE,JEN,XXX"
446,ham,"Sorry,battery,died,can,come,but,only,getting,gram,for,now,,where,your,place?"
447,ham,"Well,done,,blimey,,exercise,,yeah,kinda,remember,wot,that,,hmm."
448,ham,"wont,get,concentration,dear,you,know,you,are,mind,and,everything,:-)"
449,ham,"LOL,...,Have,you,made,plans,for,new,years?"
450,ham,"min,later..."
451,ham,"hanks,lotsly!"
452,ham,"Thanks,for,this,hope,you,had,good,day,today"
453,ham,":)what,are,detail,you,want,transfer?acc,enough?"
454,ham,"will,tell,her,stay,out.,Yeah,its,been,tough,but,are,optimistic,things,will,improve,this,month."
455,spam,"Loan,for,any,purpose,£,-,£,.,Homeowners,+,Tenants,welcome.,Have,you,been,previously,refused,can,still,help.,Call,Free,text,back,'help'"
456,ham,"think,ill,make,those,oreo,truffles."
457,ham,"LOOK,AMY,URE,BEAUTIFUL,,INTELLIGENT,WOMAN,AND,LIKE,LOT,KNOW,DON,LIKE,LIKE,THAT,DON,WORRY."
458,ham,"hope,you,that,the,result,being,consistently,intelligent,and,kind.,Start,asking,him,about,practicum,links,and,keep,your,ears,open,and,all,the,best.,ttyl"
459,ham,".,that,call,cost.,Which,guess,isnt,bad.,Miss,,need,,want,,love"
460,ham,"Going,thru,very,different,feeling.wavering,decisions,and,coping,with,the,same,the,same,individual.time,will,heal,everything,believe."
461,ham,"Where,did,phone,gonna,die,you,have,stay,here"
462,ham,"Great.,Never,been,better.,Each,day,gives,even,more,reasons,thank,God"
463,spam,"UpgrdCentre,Orange,customer,,you,may,now,claim,your,FREE,CAMERA,PHONE,upgrade,for,your,loyalty.,Call,now,.,Offer,ends,July,apply.,Opt-out,available"
464,ham,"Sorry,call,later,bye"
465,ham,"the,way,railway"
466,ham,"great,princess,love,giving,and,receiving,oral.,Doggy,style,fave,position.,How,about,you,enjoy,making,love;,times,per,night,:)"
467,ham,"They,don,put,that,stuff,the,roads,keep,from,getting,slippery,over,there?"
468,ham,"When,are,you,going,ride,your,bike?"
469,ham,"Yup,need,jus,wait,rain,stop."
470,ham,"There,are,many,company.,Tell,the,language."
471,spam,"okmail:,Dear,Dave,this,your,final,notice,collect,your,*,Tenerife,Holiday,#,CASH,award!,Call,from,landline.,TCs,SAE,Box,CWWX,ppm"
472,ham,"How,long,has,been,since,you,screamed,,princess?"
473,ham,"Nothing,meant,that,once,the,money,enters,your,account,here,,the,bank,will,remove,its,flat,rate.,Someone,transfered,account,and;,dollars,got,removed,the,banks,differ,and,charges,also,differ,sure,you,trust,the,person,you,are,sending,account,details,cos..."
474,spam,"Want,get,laid,tonight?,Want,real,Dogging,locations,sent,direct,Mob?,Join,the,largest,Dogging,Network,txting,MOAN,Nyt.,eca.msg"
475,ham,"Nice,line,said,broken,heart-,Plz,don,cum,more,times,infront...,Other,wise,once,again,trust...,Good:)"
476,ham,"gonna,head,usf,like,fifteen,minutes"
477,ham,"Love,you,aathi..love,lot.."
478,ham,"Tension?what,machi?any,problem?"
479,ham,",,can,pick,another,when,you,done?"
480,ham,"When,you,guys,getting,back,said,you,were,thinking,about,not,staying,for,mcr"
481,ham,"Almost,there,,see,sec"
482,ham,"carlos,few,friends,are,already,asking,about,you,,you,working,all,this,weekend?"
483,ham,"Watching,lor..."
484,ham,"Thank,you,baby,cant,wait,taste,the,real,thing..."
485,ham,"You,should,change,your,jaykwon,thuglyfe,falconerf"
486,ham,"win,its,really,side,for,long,time."
487,spam,"FREE,MESSAGE,Activate,your,FREE,Text,Messages,replying,this,message,with,the,word,FREE,For,terms,&,conditions,,visit,www..com"
488,ham,"Dear,reached,railway.,What,happen,you"
489,ham,"Depends,quality,you,want,the,type,sent,boye,,faded,glory,,then,about,you,want,ralphs,maybe"
490,ham,"think,fixed,can,you,send,test,message?"
491,ham,"Sorry,man,account,dry,would,you,want,could,trade,back,half,could,buy,some,shit,with,credit,card"
492,spam,"Congrats!,year,special,cinema,pass,for,yours.,call,now,Suprman,,Matrix,,StarWars,,etc,all,FREE.,Dont,miss,out!"
493,ham,"Sorry,meeting,call,later"
494,ham,"What,class;,reunion?"
495,ham,"Are,you,free,now?can,call,now?"
496,ham,"Got,meh...,When?"
497,ham,"Nope...,Think,will,for,monday...,Sorry,replied,late"
498,ham,"Some,them,told,accenture,not,confirm,true."
499,ham,"Kate,jackson,rec,center,before,ish,,right?"
500,ham,"Dear,have,reache,room"
501,ham,"Fighting,with,the,world,easy,either,win,lose,fightng,with,some,who,close,dificult,lose,lose,win,still,lose."
502,ham,"When,can,come,out?"
503,ham,"Check,with,nuerologist."
504,ham,"Lolnice,went,from,fish,..water.?"
505,spam,"+,Congratulations,this,week,competition,draw,have,won,the,£,prize,claim,just,call/stop,SMS,.,Over,only,ppm"
506,ham,"waiting,car,dat,bored,wat.,Cos,wait,outside,got,nothing,home,can,stuff,watch,wat."
507,ham,"Maybe,westshore,hyde,park,village,,the,place,near,house?"
508,ham,"You,should,know,now,how,anthony.,Are,you,bringing,money,school,fees,pay,and,rent,and,stuff,like,that.,Thats,why,need,your,help,friend,need....|"
509,ham,"What,the,significance?"
510,ham,"Your,opinion,about?,.,Over,.,Jada,.,Kusruthi,.,Lovable,.,Silent,.,Spl,character,.,Not,matured,.,Stylish,.,Simple,Pls,reply.."
511,ham,"the,latest,still,there,you,can,scrounge,some,ammo,and,want,give,the,new,try"
512,ham,"Prabha,soryda..realy..frm,heart,sory"
513,ham,"Lol,your,forgiven,:)"
514,ham,"..jst,change,tat,only.."
515,spam,"You,are,guaranteed,the,latest,Nokia,Phone,iPod,player,£,prize!,Txt,word:,COLLECT:,!,IBHltd,LdnWH/Mtmsgrcvd+"
516,ham,"competition,for,him."
517,spam,"Boltblue,tones,for,Reply,POLY,MONO,POLY,.,Cha,Cha,Slide,.,Yeah,.,Slow,Jamz,.,Toxic,.,Come,With,STOP,more,tones,txt,MORE"
518,spam,"Your,credits,have,been,topped,for,http://www.bubbletext.com,Your,renewal,Pin,tgxxrz"
519,ham,"That,way,transport,less,problematic,than,sat,night,the,way,want,ask,join,bday,,feel,free.,But,need,know,definite,nos,booking,fri."
520,ham,"Usually,the,person,unconscious,that,children,but,adults,they,may,just,behave,abnormally,call,you,now"
521,ham,"But,that,ebay,might,less,elsewhere."
522,ham,"Shall,come,get,pickle"
523,ham,"Were,gonna,get,some,tacos"
524,ham,"That,very,rude,,you,campus?"
525,spam,"URGENT!:,Your,Mobile.,was,awarded,£,,Bonus,Caller,Prize,//!,This,our,attempt,contact,YOU!,Call,--,BOXQU"
526,ham,"won,ard,christmas.,But,enjoy,merry'mas."
527,spam,"Today,Offer!,Claim,£,worth,discount,vouchers!,Text,YES,now!,SavaMob,,member,offers,mobile,.,£.,Sub.,.,Unsub,reply"
528,ham,"Yes!,How,pretty,lady,like,you,single?"
529,spam,"You,will,recieve,your,tone,within,the,next,hrs.,For,Terms,and,conditions,please,see,Channel,Teletext"
530,ham,"Jay,says,that,you,double-faggot"
531,spam,"PRIVATE!,Your,Account,Statement,for,shows-redeemed.,points.,Call,Identifier,Code,Expires,//"
532,ham,"What,Today-sunday..sunday,holiday,work.."
533,ham,"Gudnite...practice,going"
534,ham,late...
535,ham,"not,called,you,while.,This,hoping,was,malaria,and,that,you,know,that,miss,you,guys,miss,Bani,big,pls,give,her,love,especially.,Have,great,day."
536,ham,"Good,afternoon,love!,How,goes,that,day,hope,maybe,you,got,some,leads,job,think,you,,boytoy,and,send,you,passionate,kiss,from,across,the,sea"
537,ham,"Probably,gonna,here,for,while,,see,you,later,tonight;)"
538,ham,"maybe,fat,fingers,just,press,all,these,buttons,and,doesn,know,what."
539,ham,"Ummmmmaah,Many,many,happy,returns,day,dear,sweet,heart..,HAPPY,BIRTHDAY,dear"
540,ham,"tirupur,,once,you,started,from,office,call."
541,spam,"from,www.Applausestore.com,MonthlySubscription/msg,max/month&CsC,web,age,stop,txt,stop"
542,ham,"famous,quote,:,when,you,develop,the,ability,listen,'anything',unconditionally,without,losing,your,temper,self,confidence,means,you,are,.........,'MARRIED'"
543,ham,"But,going,college.,What.,are,else,ill,come,there,self."
544,ham,"oclock,mine.,Just,bash,out,flat,plan."
545,ham,"This,girl,does,not,stay,bed.,This,girl,doesn,need,recovery,time,rather,pass,out,while,having,fun,then,cooped,bed"
546,ham,"Then,any,special,there?"
547,ham,"know,but,you,need,get,hotel,now,just,got,invitation,but,had,apologise.,Cali,sweet,for,come,some,english,bloke,weddin"
548,ham,"Sorry,that,took,long,,omw,now"
549,ham,"Wait;,min.."
550,ham,"give,minutes,think,see,her.,BTW,you,alibi.,You,were,cutting,hair,the,whole,time."
551,ham,"Imagine,you,finally,get,sink,into,that,bath,after,have,put,you,through,your,paces,,maybe,even,having,you,eat,for,while,before,left,...,But,also,imagine,the,feel,that,cage,your,cock,surrounded,the,bath,water,,reminding,you,always,who,owns,you,...,Enjoy,cuck"
552,ham,"Hurry,been,weed-deficient,for,like,three,days"
553,ham,"Sure,get,acknowledgement,from,you,that,astoundingly,tactless,and,generally,faggy,demand,blood,oath"
554,ham,".,Every,night,take,warm,bath,drink,cup,milk,and,you,see,work,magic.,You,still,need,loose,weight.,Just,that,you,know"
555,ham,"have,look,the,frying,pan,case,cheap,book,perhaps,that,silly,frying,pan,isn,likely,book"
556,ham,".,Well,causes,mutations.,Sunscreen,like,essential,thesedays"
557,ham,"Having,lunch:)you,are,not,online?why?"
558,ham,"know,that,friend,already,told,that."
559,ham,"Princess!,Thank,you,for,the,pics.,You,are,very,pretty.,How,are,you?"
560,ham,"Aiyo,always,our,one,dunno,abt,mei,,she,haven,reply...,First,time,reply,fast,lucky,not,workin,huh,,got,bao,sugardad...gee.."
561,ham,"msg,office.."
562,ham,"Thanx,brownie,nice..."
563,ham,"Geeeee,love,you,much,can,barely,stand"
564,spam,"GENT,are,trying,contact,you.,Last,weekends,draw,shows,that,you,won,£,prize,GUARANTEED.,Call,.,Claim,Code.,Valid,hrs,only.,ppm"
565,ham,"Fuck,babe,miss,you,already,,you,know,?,Can,you,let,send,you,some,money,towards,your,net,need,you,want,you,crave,you,..."
566,ham,"Ill,call,mrw,ninish,,with,address,that,icky,American,freek,wont,stop,callin,bad,Jen?"
567,ham,"Oooh,bed,ridden?,What,are,YOU,thinking?"
568,ham,"anyways,,you,can,just,your,gym,whatever,love,*smiles,hope,your,and,having,good,day,babe,miss,you,much,already"
569,ham,"Love!,Daddy,will,make,you,scream,with,pleasure,going,slap,your,ass,with,dick!"
570,ham,"WOT,WANNA,THEN,MISSY?"
571,ham,"Yar,lor,wait,mum,finish,sch,then,have,lunch,lor,whole,morning,stay,home,clean,room,now,room,quite,clean...,Hee..."
572,ham,"you,know,where,lab,goggles,went"
573,ham,"Can,you,open,the,door?"
574,ham,"Waiting,for,your,call."
575,ham,"Nope,waiting,sch,daddy..."
576,spam,"You,have,won,?,,cash,?,,prize,claim,,call"
577,ham,"tired,arguing,with,you,about,this,week,after,week,what,you,want,and,from,now,the,same."
578,ham,"wait,sch,finish,ard,.."
579,spam,"our,mobile,number,has,won,claim,calls,back,ring,the,claims,hot,line,."
